Ref,Author,Label1,Label2,Label3,SiO2,Volcanic_plutonic,Rock_Name,Desritpion_paper,Locality,Country,Sample_id,Methods,Li,Be,B,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Ga,Sr,Y,Nb,Mo,Sn,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-165-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,101.8969505,NA,NA,NA,NA,NA,15.89244579,NA,NA,NA,NA,NA,NA,209.9493571,10.99769883,NA,0.530361305,NA,0.05048093,3.264303533,0.146973403,1.973616929,3.199254274,1.503204764,9.988140448,2.691096558,27.23627439,7.685722868,27.72780921,4.646264035,32.8733654,6.098323335,10700,6.894990775,0.827757488,28.06927851,58.7730574
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-165-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,95.85598605,NA,NA,NA,NA,NA,15.14337429,NA,NA,NA,NA,NA,NA,182.9679738,9.118112818,NA,0.431568474,NA,0.033883569,3.445787683,0.132860893,2.07047305,2.502630297,1.407155623,9.462514425,2.527874918,25.36754192,6.868072175,24.68655015,4.117766778,29.00113799,5.387758694,10000,5.993723564,0.76918547,27.19552305,53.26031918
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-165-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,41.89,NA,NA,NA,NA,NA,4.278829322,NA,NA,NA,NA,NA,NA,44.90303921,1.55385403,NA,0.39,NA,NA,0.71,0.03,NA,NA,0.167780271,1.41193431,0.446604947,5.306477733,1.71166036,6.476704389,1.149228607,8.610150303,1.602443452,10700,1.289405119,NA,2.721990632,10.85796414
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K62-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,54.56,NA,NA,NA,NA,NA,15.04588348,NA,NA,NA,NA,NA,NA,72.92213295,4.697489351,NA,0.67,0.16,0.2,2.49,0.14,1.18,1.06,1.084979088,4.778067556,1.114567653,9.766396761,2.738656575,8.514545956,1.576088528,12.31832546,1.786163083,11800,1.634931981,1.48,5.772674473,11.49606251
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K62-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,50.55,NA,NA,NA,NA,NA,11.75678337,NA,NA,NA,NA,NA,NA,80.78519879,2.6586173,NA,NA,NA,0.076463082,1.16,0.1,0.9,1.32,0.86127206,3.959554913,1.080582102,11.07753036,3.215846736,10.19929616,1.816498108,13.66002987,2.184222284,10500,2.09001614,1.05,6.101367681,15.10852262
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K62-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,53.46,NA,NA,NA,NA,NA,4.678719912,NA,NA,NA,NA,NA,NA,172.8263612,6.305234273,NA,0.29,NA,0.048778469,3.62,0.11,1.3,2.07,1.532393145,7.653093216,2.118607146,22.03117409,6.57692526,24.17162572,4.550618148,36.17319588,6.634320022,8100,7.913407886,0.58,16.29085714,55.62776891
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K62-2B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,34.93,NA,NA,NA,NA,NA,4.878665208,NA,NA,NA,182.45,NA,0.11,126.6748967,4.122653178,NA,0.35,0.06,0.004469906,2.82,0.06,1.73,1.92,1.163276548,5.862596809,1.601086616,16.42530364,4.8756386,16.83741375,3.269252854,26.80239426,4.695057247,5700,4.753101222,0.61,12.81903513,41.64106439
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K53-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,50.04,NA,NA,NA,NA,NA,26.34279267,NA,NA,NA,NA,NA,0.27,45.41650445,3.475962484,NA,NA,NA,0.04,1.2,0.05,0.75,0.76,0.671121085,2.87502566,0.731931492,6.999595142,1.628670766,5.841139939,0.978408104,6.919814048,1.173764312,14100,3.076031819,0.15,3.975133489,9.468556411
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K53-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,45.44,NA,NA,NA,NA,NA,22.75377462,NA,NA,0.39,34.09,NA,0.48,39.1039023,2.937053571,NA,0.4,0.52,0.07,1.04,0.05,0.68,1.04,0.458599408,2.40438089,0.63124073,6.225303644,1.358954588,4.973544024,0.800547644,5.440769824,0.887978218,12300,2.536672815,NA,3.656711944,7.924770039
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K53-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,47.43,NA,NA,NA,NA,NA,13.34634847,NA,NA,NA,NA,NA,0.22,12.70574787,2.119708388,NA,0.25,NA,NA,0.6,NA,NA,NA,0.134224217,0.511570402,0.140798162,1.455668016,0.539432356,1.765456804,0.304571163,2.218566336,0.275579447,13700,2.873772193,NA,1.345587822,4.806321569
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K53-2B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,51.21,NA,NA,NA,NA,NA,20.86429158,NA,NA,NA,NA,NA,NA,19.25998072,2.937053571,NA,0.43,NA,NA,0.74,NA,NA,NA,0.268448434,0.8901325,0.248783924,2.61194332,0.798774834,2.501904499,0.406525613,2.789054822,0.469505725,16200,2.637802629,NA,1.602379391,5.351792754
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K-65-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,32.11,NA,NA,NA,NA,NA,15.62572484,NA,NA,NA,NA,NA,0.15,24.91816638,1.850253932,NA,0.37,NA,0.027450458,0.55,0.04,0.38,0.35,0.246077731,1.186843333,0.339327278,3.644331984,0.954380322,3.026497378,0.51186895,3.655352153,0.622605417,10500,1.356824994,0.4,1.653737705,4.816613479
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K-65-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,34.84,NA,NA,NA,NA,NA,19.3247128,NA,NA,0.19,NA,NA,0.11,31.08981728,2.272399246,NA,0.33,0.09,NA,0.69,NA,NA,0.34,0.31318984,1.790496408,0.469526877,4.625101215,1.120359508,4.035329837,0.674056595,4.75407072,0.704258587,11800,1.702351856,0.57,2.074875878,5.804636756
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K65-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,55.19,NA,NA,NA,NA,NA,7.83785558,NA,NA,NA,NA,NA,NA,37.15072078,2.766399083,NA,0.42,NA,0.012903145,1.17,0.03,0.36,0.4,0.290819137,1.83142204,0.487416179,4.872874494,1.379701987,5.094603919,0.955349564,7.564254745,1.326864004,8100,2.77264238,0.51,3.153400468,14.8615168
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An-K65-2B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,30.54,NA,NA,NA,NA,NA,6.368257659,NA,NA,NA,NA,NA,0.11,17.7900606,1.598763106,NA,NA,NA,NA,0.63,NA,NA,0.24,0.145409568,0.757124195,0.22440161,2.498380567,0.695037843,2.370756279,0.436361632,3.391237113,0.622605417,5700,1.65178695,0.11,1.571564403,7.80126713
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An134-A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,134.79,NA,NA,NA,NA,NA,20.9142779,NA,NA,NA,NA,NA,0.23,92.27272519,9.727305865,NA,0.71,NA,0.008260206,1.57,0.040279436,0.7,0.8,0.637565031,3.836778016,1.122070704,12.32672065,3.41294702,12.06563621,2.140728471,16.03706523,2.1433957,13200,5.857101683,NA,11.38100234,27.2426835
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An134-B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,67.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.0794004,0.583817988,NA,NA,NA,NA,0.47,NA,NA,NA,0.458599408,2.199752729,0.817340079,11.40789474,4.408822138,17.25103505,3.292819934,26.53827922,4.705263893,8600,0.514076551,NA,3.451278689,10.86825605
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Leningr-A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,171.03,NA,NA,NA,NA,NA,19.12476751,NA,NA,NA,NA,NA,0.19,77.10033055,2.595744594,NA,NA,NA,1.973665634,1.5,0.36,1.21,2.49,0.883642762,5.576117384,1.333305505,11.9757085,2.987625355,9.372053547,1.62638184,11.9168706,2.4087685,11100,1.643359465,1.42,24.59036066,49.61729397
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Leningr-B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,103.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,63.75023414,1.149672346,NA,0.56,NA,NA,0.74,NA,NA,0.54,0.290819137,2.169058505,0.599554978,6.225303644,2.240719016,9.826028153,1.9839707,16.91392716,3.664185982,11900,0.89331335,NA,5.433709602,16.96106627
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Leningr-C,LA-ICP-MS,NA,NA,NA,NA,NA,NA,61.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,95.91732164,NA,NA,0.42,NA,NA,1.55,NA,NA,NA,0.436228705,1.943967528,0.728006175,10.24129555,3.246967833,14.54736406,3.111598533,28.10184025,6.440393745,8100,0.750046115,0.84,19.85512412,53.61055472
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,64.60430067,NA,NA,NA,NA,NA,5.377151258,NA,NA,NA,44.42901984,NA,0.204833452,253.9171674,9.556462484,NA,0.45249683,0.441467585,0.017103047,2.870362703,0.04878841,0.648495046,1.322179284,1.17134868,8.459805539,2.61865274,30.4487326,9.801518495,35.86260208,6.109725752,43.94946448,7.605780907,11400,5.893860692,3.155825287,62.32281032,67.94879435
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,68.0833356,NA,NA,NA,NA,NA,5.074571652,NA,NA,NA,NA,NA,0.099245216,262.9974609,8.506500512,NA,0.41581691,NA,0.018860092,2.802027116,0.043820584,0.525670665,1.371037727,1.123559558,9.655999022,2.922878507,33.23518451,9.948893502,36.1528076,5.963752567,41.53834176,7.828001456,11500,5.647345133,2.919686247,61.81679399,66.95023793
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,81.29,NA,NA,NA,NA,NA,7.637910284,NA,NA,NA,NA,NA,0.13,42.65788725,2.910108126,NA,0.22,0.04,0.012218992,0.7,0.03,0.369941122,0.3,0.167780271,1.023140804,0.345698019,4.387651822,1.504186377,6.295114546,1.193924032,9.560964447,1.878022899,10500,3.000184459,0.3,4.694149883,24.48445185
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-2B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,68.56,NA,NA,NA,NA,NA,7.60791849,NA,NA,NA,NA,NA,NA,49.00069323,2.999926278,NA,0.36,NA,NA,0.74,NA,0.33,NA,0.257263083,1.381240086,0.433920481,5.120647773,1.732407758,7.092092189,1.372130646,11.2090423,1.959676068,11100,3.177161632,0.25,4.776323185,26.97509386
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-1C,LA-ICP-MS,NA,NA,NA,NA,NA,NA,30.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,10.63175099,0.763454292,NA,0.52,NA,NA,0.35,NA,NA,0.4,NA,0.501338994,0.126874393,1.206119246,0.373453169,1.25095225,0.289626536,2.831313229,0.520538956,11000,0.809038506,NA,1.386674473,4.929824479
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Ruslov-2C,LA-ICP-MS,NA,NA,NA,NA,NA,NA,67.4,NA,NA,NA,NA,NA,5.00862965,NA,NA,NA,NA,NA,0.12,161.2280874,4.230434961,NA,0.61,NA,0.044546866,2.39,0.12,1.55,2.28,1.465281036,7.694018849,2.102753493,21.58724696,6.327956481,21.73025117,4.163995185,33.6905145,6.062747836,10800,3.539543463,0.99,21.72456674,51.53158907
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,35.65,NA,NA,NA,NA,NA,9.36743709,NA,NA,NA,NA,NA,0.12,64.78723258,2.020908421,NA,NA,NA,9.42E-04,0.89,0.016019944,0.52,1.11,0.54808222,3.304744798,0.840067526,8.021659919,2.551929991,8.403574386,1.40138043,9.867337894,1.673889975,12200,1.567512105,NA,5.485067916,9.900816595
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,35.48,NA,NA,NA,NA,NA,5.388525711,NA,NA,NA,NA,NA,NA,61.9480718,1.706544889,NA,0.39,NA,0.015454797,0.79,0.053346414,0.78,0.75,0.536896868,3.284281982,0.824427426,7.77388664,2.251092715,7.515801822,1.373373656,10.5962954,1.745336498,11800,1.255695181,NA,5.05365808,9.314177774
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,27.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.226352,2.425090105,NA,0.4,NA,0.009772796,1.94,0.06,1.17,0.63,0.637565031,4.481356723,1.365533689,15.63036437,5.529181646,20.15647254,3.550813447,26.411504,4.654230662,11200,3.067604335,NA,10.06622951,21.86001502
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-2B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,30.31,NA,NA,NA,NA,NA,4.528760941,NA,NA,NA,NA,NA,NA,21.15275457,2.200544725,NA,NA,NA,NA,0.87,NA,NA,NA,NA,0.798049827,0.242447173,2.766801619,0.715785241,3.076939001,0.546544958,4.099065421,0.683845295,10200,3.345711321,0.22,2.958238876,7.646888493
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-1C,LA-ICP-MS,NA,NA,NA,NA,NA,NA,41.74,NA,NA,NA,NA,NA,4.198851204,NA,NA,NA,NA,NA,0.14,194.4321734,4.068762287,NA,0.47,NA,0.02544999,2.69,0.1,1.56,1.68,1.644246659,9.269655687,2.484011457,25.00445344,7.697284768,25.4730196,4.342000665,31.25009153,5.32786931,11600,4.618261471,NA,16.96878689,29.82595269
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-1D,LA-ICP-MS,NA,NA,NA,NA,NA,NA,61.46,NA,NA,NA,NA,NA,8.367710613,NA,NA,NA,NA,NA,0.1,118.9930539,10.29316022,NA,0.44,NA,2.55E-04,2.24,0.008695847,0.4,1.21,0.7829746,4.675753476,1.426267492,16.34271255,4.668164617,15.30398841,2.473667297,16.88223336,2.755794471,14100,7.652155868,0.19,13.87701639,29.57894687
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Dianga-2D,LA-ICP-MS,NA,NA,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,9.80731674,NA,NA,NA,NA,NA,0.28,94.8803232,7.616579292,NA,0.37,0.26,0.07,1.8,0.04,0.35,1.07,0.771789248,3.744695344,1.120528442,12.5951417,3.506310312,12.06563621,2.021785286,14.30447057,2.214842223,12600,5.857101683,0.27,11.51453396,25.41072367
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Podsn.-1A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,42.72,NA,NA,NA,NA,NA,9.947278446,NA,NA,NA,NA,NA,0.17,43.20155633,2.119708388,NA,0.63,NA,NA,0.72,NA,NA,NA,0.201336326,1.657488103,0.515340425,6.018825911,1.628670766,5.427518631,0.993615718,7.680465363,1.224797543,13600,1.643359465,NA,2.105690867,6.185437394
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Podsn.-2A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,NA,NA,11.47685996,NA,NA,0.48,NA,NA,0.48,35.74120834,1.868217562,NA,0.58,1.02,NA,0.71,NA,NA,NA,0.201336326,1.432397126,0.4580681,5.502631579,1.421196783,5.356900359,0.876364307,6.053516716,1.143144373,12200,1.57593959,NA,2.064604215,5.310625117
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Podsn.-1B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,50.37,NA,NA,NA,NA,NA,13.15640044,NA,NA,NA,37.86,NA,0.46,28.87486916,7.167488532,NA,0.31,3.11,0.09,1.44,0.09,0.62,0.44,0.23489238,1.176611925,0.325677885,3.386234818,1.109985809,3.783121722,0.708962075,5.609803449,0.939011449,12300,2.595665206,0.91,2.999325527,7.667472311
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An Sh21-A,LA-ICP-MS,NA,NA,NA,NA,NA,NA,173.63,NA,NA,NA,NA,NA,21.52411105,NA,NA,NA,NA,NA,0.26,19.34052429,2.712508191,NA,NA,NA,NA,0.69,NA,NA,NA,NA,1.325725626,0.296940361,2.498380567,0.684664144,2.21943141,0.456946518,3.972290201,0.418472494,14200,2.098443625,NA,1.664009368,5.794344847
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,An Sh21-B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,157.61,NA,NA,NA,NA,NA,19.16475656,NA,NA,NA,NA,NA,0.17,54.98105316,2.299344692,NA,NA,NA,NA,0.92,NA,NA,NA,0.492155463,3.703769712,0.857878651,7.46417004,2.105860927,6.849972399,1.153256357,8.198130841,1.275830774,13200,1.997313811,NA,2.609002342,12.14445279
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Interk.-core,LA-ICP-MS,NA,NA,NA,NA,NA,NA,40.49,NA,NA,NA,NA,NA,13.47631291,NA,NA,NA,NA,NA,NA,48.97048939,2.622690039,NA,0.5,NA,0.00156683,1.05,0.013446301,0.31,0.47,0.402672651,2.465769338,0.661648309,6.669230769,1.877639546,6.597764284,1.140544127,8.32490606,1.357483943,12200,2.106871109,0.13,3.060955504,9.653810775
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Interk.-rim,LA-ICP-MS,NA,NA,NA,NA,NA,NA,34.01,NA,NA,NA,NA,NA,9.637363239,NA,NA,NA,NA,NA,NA,25.02891378,1.832290301,NA,0.28,NA,NA,0.69,NA,NA,NA,0.246077731,1.053835028,0.283244133,2.859716599,0.923259224,3.278705493,0.578537976,4.310357453,0.877771572,11800,1.449527323,NA,1.509934426,6.195729304
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-core-1,LA-ICP-MS,NA,NA,NA,NA,NA,NA,48.18,NA,NA,NA,NA,NA,7.81786105,NA,NA,NA,NA,NA,NA,29.62996511,1.877199377,NA,2.09,NA,NA,0.88,NA,NA,0.49,0.23489238,0.900363908,0.312242398,4.067611336,1.120359508,3.60153188,0.774114211,7.025460064,1.316657358,10300,1.584367074,0.3,2.115962529,9.108339591
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-core-2,LA-ICP-MS,NA,NA,NA,NA,NA,NA,50.72,NA,NA,NA,NA,NA,10.11723195,NA,NA,NA,NA,NA,NA,13.68233863,2.407126474,NA,2.61,NA,NA,0.73,NA,NA,NA,NA,0.613884483,0.143468966,1.25951417,0.456442763,1.967223296,0.394385516,3.338414105,0.673638648,11300,2.654657597,NA,1.622922717,7.091125399
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-core-3,LA-ICP-MS,NA,NA,NA,NA,NA,NA,57.41,NA,NA,NA,NA,NA,10.42714716,NA,NA,NA,NA,NA,NA,29.70044073,2.065817497,NA,5.5,NA,NA,0.86,NA,0.63,NA,0.279633786,1.176611925,0.321681686,3.303643725,0.933632923,4.257272978,0.783978661,6.095775123,1.245210835,10800,1.65178695,NA,2.372754098,9.015712408
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-4,LA-ICP-MS,NA,NA,NA,NA,NA,NA,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28765494,1.922108453,NA,3.02,NA,NA,0.83,NA,NA,NA,0.246077731,1.023140804,0.311015224,3.551417004,1.172228004,3.964711565,0.684994296,4.997056557,1.459550405,11100,1.702351856,0.67,2.280309133,9.314177774
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-5,LA-ICP-MS,NA,NA,NA,NA,NA,NA,62.62,NA,NA,NA,NA,NA,5.358533917,NA,NA,NA,NA,NA,NA,6.373009825,2.532871887,NA,4.46,NA,NA,0.42,NA,NA,NA,NA,0.622342956,0.118428585,0.846558704,0.197100284,0.766712669,0.164466126,1.489608826,0.459299078,11100,2.477680424,NA,0.842276347,4.590191477
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-6,LA-ICP-MS,NA,NA,NA,NA,NA,NA,64.39,NA,NA,NA,NA,NA,7.218025164,NA,NA,NA,NA,NA,NA,6.23205858,2.487962811,NA,4.95,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,0.228221381,0.796977643,0.165285189,1.447350419,0.265372801,10300,2.384978095,NA,1.129882904,5.382668481
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-7,LA-ICP-MS,NA,NA,NA,NA,NA,NA,49.89,NA,NA,NA,NA,NA,8.377707877,NA,NA,NA,NA,NA,NA,25.4920393,2.20952654,NA,4.55,NA,NA,0.84,NA,NA,0.86,NA,0.767355603,0.243003245,2.890688259,0.881764428,3.551090257,0.711029426,6.01125831,1.235004189,11100,1.761344247,NA,1.879714286,8.583452225
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-8,LA-ICP-MS,NA,NA,NA,NA,NA,NA,56.73,NA,NA,NA,NA,NA,10.59710066,NA,NA,NA,NA,NA,NA,13.77295014,2.128690203,NA,4.07,0.92,NA,0.86,NA,NA,NA,NA,0.920826724,0.179981831,1.32145749,0.48756386,1.583866961,0.34307428,3.137686675,0.581778833,10600,2.292275767,NA,1.74618267,7.564553219
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Mir-rim-9,LA-ICP-MS,NA,NA,NA,NA,NA,NA,65.32,NA,NA,NA,NA,NA,8.737609409,NA,NA,NA,NA,NA,NA,13.17894133,2.299344692,NA,3.01,NA,NA,0.79,NA,NA,NA,NA,0.879901092,0.208635355,1.858299595,0.518684957,2.118548165,0.365485395,2.662279603,0.591985479,10600,2.595665206,NA,1.735911007,7.070541581
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Radiovol.-core,LA-ICP-MS,NA,NA,NA,NA,NA,NA,258.42,NA,NA,NA,NA,NA,6.148317834,NA,NA,NA,NA,NA,0.26,8.225511891,10.97577818,NA,NA,0.19,NA,2.35,NA,0.55,NA,NA,0.859438276,0.170449066,1.269838057,0.280089877,1.129892354,0.176345939,1.162106176,0.163306339,9200,11.23383675,NA,7.919451991,45.45936268
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Radiovol.-rim,LA-ICP-MS,NA,NA,NA,NA,NA,NA,214.56,NA,NA,NA,NA,NA,4.918654267,NA,NA,NA,NA,NA,0.2,9.91692682,11.11948722,NA,0.47,NA,0.06,2.09,0.05,NA,NA,0.246077731,0.767355603,0.185407313,1.682793522,0.331958373,0.98865581,0.136208365,0.79234512,0.183719631,7900,11.14956191,NA,8.196786885,47.63095551
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Nemag-B,LA-ICP-MS,NA,NA,NA,NA,NA,NA,343.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.20453126,1.76043578,NA,NA,NA,NA,1.04,NA,NA,NA,NA,14.07998589,2.14319256,12.25445344,2.282213813,13.29641181,2.147333156,14.64253782,3.48046635,8900,2.115298593,NA,4.468173302,16.28180026
5,Belousova,Igneous,Kimberlite,NA,NA,volcanic,Kimberlite,Kimberlite,Laclan Fold Belt,Australia,Operator-3,LA-ICP-MS,NA,NA,NA,NA,NA,NA,104.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43138371,1.338290465,NA,NA,NA,NA,0.67,NA,NA,NA,NA,1.0202107,0.250613043,2.312550607,0.695037843,3.167733922,0.601183919,4.817458329,0.826738341,14000,1.668641918,NA,1.67428103,8.243819223
